States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Date
Madhya Pradesh,31.09,23,27.09,70.64,101.27,93.82,94.09,86.36,41.27,55.36,168.45,168.27,132.18,135.55,159.27,108.67,42.91,277.45,16.09,17,26,31.27,01/01/2022
Madhya Pradesh,31,23.2,27.4,71.9,102.2,94.7,95.2,86.2,41.6,54.9,168.1,168.2,132.6,136.3,161.2,107.4,43.3,282.4,16.2,17.2,26.9,31.6,02/01/2022
Madhya Pradesh,32,23.18,27.18,70.91,101.55,94.09,94.27,86.55,41.36,55.91,168.82,168.55,132.27,135.82,159.36,109.17,42.82,280.18,16.36,17,26.36,31.18,03/01/2022
Madhya Pradesh,31.13,23.25,27.88,70,99.88,94.25,95.63,90.5,41.25,55.75,174.38,174.88,132.38,137,159.25,108.33,43.63,270.13,17.5,16.5,27.25,32.13,04/01/2022
Madhya Pradesh,30.91,23,27.36,70.82,100.91,93.73,94.36,86.36,41.18,55.27,167.64,168.18,132.45,135.55,159.36,110.33,43,277.27,16.09,16.91,26.09,27.64,05/01/2022
Madhya Pradesh,31,22.6,27.5,70.7,99.6,93.6,95.1,88,41.1,54.8,169.2,173.1,133.9,137,159.6,114.6,43.6,276.2,16.2,16.5,26.8,27.6,06/01/2022
Madhya Pradesh,31.3,23.4,27.7,71.3,100,92.2,93.4,86.2,41.5,55.9,166.7,168.5,131.9,134.6,157.6,110.67,43.2,281.2,16,17.1,26.3,28.3,07/01/2022
Madhya Pradesh,31.3,23.5,27.2,71.2,100.8,96.3,95.2,87.7,41.1,56.6,166.7,171.5,133.9,135.5,161.5,110.67,42.7,267.5,16.4,18.1,26.5,25.3,08/01/2022
Madhya Pradesh,30.73,22.91,27.36,71,100.73,94,94.82,86.55,41.18,55.27,167.73,168.18,132.27,135.55,159.36,110.17,42.91,276.82,16.09,17,25.82,26.36,09/01/2022
Madhya Pradesh,30.89,23.44,27.67,72.44,100.56,93.22,93.89,85.78,41.67,55,166.11,167.78,132.56,135.33,159.22,107.2,43.78,286.11,15.67,17.78,28.11,27.78,10/01/2022
Madhya Pradesh,30.6,22.9,27.7,70.7,100.2,93.2,94.3,86.8,41.1,55.7,168.8,168.1,133.6,135.5,159.3,112.6,42.5,279.7,17,16.6,26.6,24.8,11/01/2022
Madhya Pradesh,30.56,22.78,27,72.11,101.89,95.89,95.78,86.22,41.44,54,166,165.67,132.11,136.11,160.78,107.6,43.78,285.22,15.56,17.11,27.67,25.78,12/01/2022
Madhya Pradesh,31.22,22.89,27.78,72.22,100.56,95.11,96.11,88,41.33,53.89,169,173.11,134.56,138.22,161.78,112,44.56,277.33,16.22,16.89,28.56,24.78,13/01/2022
Madhya Pradesh,31.56,23,27.78,71.22,98.78,92.22,93.78,87.89,41.22,55.22,168,174,133.89,135.89,157.44,114.8,44.22,279.33,16,17.44,28.67,24.78,14/01/2022
Madhya Pradesh,30.89,22.78,27.67,69.67,99.56,93.44,94.67,86.56,41,55.67,169.11,171.44,132.22,137.33,159.78,115,43.22,276.11,15.89,16.33,25.89,24.78,15/01/2022
Madhya Pradesh,30.6,22.9,27.6,69.9,100.7,93.4,94.2,85.4,41.2,56.4,167.9,166.8,130.8,136,159.6,110.83,42.9,285.4,16.3,17,25.7,24.1,16/01/2022
Madhya Pradesh,31.1,23,27.9,70.9,100.9,94,94.7,86.7,41.1,55.8,169,169.1,133.8,136.5,160,111.4,42.9,279.5,16.8,17.2,27.8,23.2,17/01/2022
Madhya Pradesh,30.44,22.78,27,71,101.56,95.11,95.11,86.44,40.89,55,165.56,166,130.11,132.56,155,110.4,42.78,281.22,16,17,27.78,22.56,18/01/2022
Madhya Pradesh,31.4,23.5,28.7,72.6,102.1,95.3,95.8,87.4,41.4,55.1,167.7,170,132.4,136.7,160.4,108,43.9,282.3,16.5,17.5,27.7,23.3,19/01/2022
Madhya Pradesh,31.33,23.78,28.89,72.89,101.11,93.33,94.22,86.78,41.78,55.56,166.89,170.78,132.44,136.11,158.78,109.2,44.33,288.11,16.33,18.56,29.56,24.11,20/01/2022
Madhya Pradesh,30.82,22.91,27.91,71.27,101,94.18,94.64,86.91,41.18,55.55,170,170,130.5,135.5,158.7,107,43.09,277.73,16.36,16.45,26.91,21.45,21/01/2022
Madhya Pradesh,31.09,23.18,27.91,71.73,100.73,94.36,94.64,87.18,41.27,55.73,167.91,171.36,131.55,135.27,158.55,112.17,43.09,282,16.55,17,26.82,19.64,22/01/2022
Madhya Pradesh,30.8,23.2,28.2,71.6,99.6,92.1,93,86.7,41.44,56.56,166.6,170.4,130.8,133.8,156.1,111.67,43.44,276.44,16.67,16.89,26.11,19.56,23/01/2022
Madhya Pradesh,31.89,23.33,30.22,73.78,100,91.67,97.11,88.44,41.11,56.44,166.33,169.22,131.22,133.89,154.44,111.8,42.89,289.78,16.11,17.33,27.67,20.11,24/01/2022
Madhya Pradesh,31.2,23.2,28.1,71.1,101.3,93.8,94.8,87.1,41.1,56.3,167.4,171.6,132.9,134.8,156.7,112.6,42.8,282.7,16.6,16.4,27,20.8,25/01/2022
Madhya Pradesh,30.9,23.2,28.4,72.3,101.7,94.9,95.3,86.7,41.5,55.4,166.9,172.4,132.4,136.5,158.8,109.2,43.7,285.3,16.4,16.7,27.4,20.7,26/01/2022
Madhya Pradesh,31.2,22.9,28.3,71.3,101.3,93.6,95.7,87.2,41,55.8,167.2,171.7,133,134.6,156.4,111.8,42.7,280.6,16.5,15.8,27.1,19.3,27/01/2022
Madhya Pradesh,32.73,23.36,28.27,72,102,94.64,95.36,87.73,41.45,56.36,167.27,173.36,133.09,136,157.82,112.33,43.27,284.64,16.91,16.18,27.55,19.55,28/01/2022
Madhya Pradesh,32.5,23.1,27.8,71.5,100.2,94.4,95.4,88.3,41,55.8,168.2,178.5,134.1,137.2,157.6,116.8,43.6,282.1,16.8,15.7,27,18.7,29/01/2022
Madhya Pradesh,30.82,22.91,27.82,71.18,101,93.91,94.64,86.73,41.09,55.73,167,173.27,132.73,135.91,157.55,112,43,280.09,16.36,15.55,26.64,18.73,30/01/2022
Madhya Pradesh,31.3,23.3,28.2,72.4,101.7,94.9,95.6,86.9,41.3,55.1,169.56,173.7,133,137.2,159.1,109.4,43.9,285.1,16.4,15.8,28.4,18.7,31/01/2022
Madhya Pradesh,31.3,23,27.7,71.4,100.4,94.4,95.4,88.3,40.6,55.5,173.9,178.3,135.7,137.2,157.4,116.4,43.4,279.1,16.5,15.2,27.6,17.8,01/02/2022
Madhya Pradesh,30.8,23,27.8,71.2,99.9,91.9,93.3,86.4,40.7,56,171.8,173.1,134.8,135.6,154.9,112,43.2,284.8,16.2,15.6,27.6,19.5,02/02/2022
Madhya Pradesh,31.5,23,27.9,71.6,101,94.5,95.7,88.5,40.4,55.4,172.89,178,136.11,136.22,154,116.4,43.3,279.7,16.7,15.7,28.2,19,03/02/2022
Madhya Pradesh,31,23,27.91,71.27,101.55,94.64,95.27,87.36,40.55,55.64,172.55,176.09,135.18,136.73,154.45,113.86,43,280.27,16.55,15.64,27.45,18.36,04/02/2022
Madhya Pradesh,31.89,23.56,28.22,70.33,101.33,94.67,96,88.33,40.56,56.78,168.67,173.11,130.56,136.78,153.78,111.17,42.78,276.44,17.22,15,25.33,17.67,05/02/2022
Madhya Pradesh,30.33,23.11,28.11,71.67,102.22,94.67,95.67,86.56,40.89,55.33,173.67,175.11,136.67,136.56,154.44,111.6,43.67,286.44,16.78,16.78,30.22,19.89,06/02/2022
Madhya Pradesh,31.5,23.1,28,72,102,95.1,95.7,86.8,40.8,55.2,171.1,174.7,133.9,135.5,152.8,111.5,43.6,285.3,16.7,16.5,29.6,20.8,07/02/2022
Madhya Pradesh,31.57,23.57,28.43,71.86,100.43,92.86,94.43,87.29,40.57,55.43,175.14,179.86,139.14,137,154.29,114.67,43.86,290.71,16.57,17.29,32,22.86,08/02/2022
Madhya Pradesh,31.4,23.1,28,71.5,102,95.1,95.7,86.8,40.7,55.2,172.7,177.9,136.2,137.7,155.8,111.83,43.2,284.9,16.7,15.8,29.6,21.3,09/02/2022
Madhya Pradesh,31.4,23.3,28.1,71,101.4,93.2,95.1,86.6,40.6,54.8,173.1,178.2,136,138,155.9,111.67,42.7,283.1,16.5,15.8,29.6,21.7,10/02/2022
Madhya Pradesh,30.78,23.22,28.11,70.22,101.33,92.44,94.56,85.67,40.44,54.89,173.89,178.56,137.22,137.78,154.89,110.4,42,282.22,17.22,15,29.89,21.67,11/02/2022
Madhya Pradesh,30.38,23.88,28.63,70,101.13,92.63,95.88,87.5,40.63,55.38,169.25,175.75,131.38,138.75,155.38,108,42.25,275.63,16.75,14.88,27,20.25,12/02/2022
Madhya Pradesh,31.22,23.67,28.22,70.11,101.44,92.22,94.67,85,40.56,55.78,173.11,176.78,134.78,137.89,155,111.67,42,282.67,16,15.67,27.89,21.11,13/02/2022
Madhya Pradesh,31.36,23.09,27.73,70.09,100.55,92.73,94.55,86.73,40.18,55.55,170.36,176.45,134.27,137.18,154.55,113.71,41.91,277.82,16.55,15.73,28.27,20.55,14/02/2022
Madhya Pradesh,31.5,23.5,28.4,71.1,101,93,95,86.7,40.4,54.9,173,178.5,136.3,137.8,155.5,112.17,42.6,282.4,16.6,16.3,29.5,21.1,15/02/2022
Madhya Pradesh,31.5,23.63,27.75,70.5,100.75,93.38,94.63,85.13,40.38,54.75,172.25,175.25,133.25,137.13,154,112.17,42,286.75,15.13,16.5,28.63,20.75,16/02/2022
Madhya Pradesh,31.45,23.27,27.82,70.45,100.73,93.18,94.82,87,40.36,55.36,172.55,177.3,135.91,136.82,154.36,114,42.09,277.64,16.64,16.27,28.73,20.55,17/02/2022
Madhya Pradesh,31.6,23.2,27.7,70.7,100.4,93.5,95.3,87.8,40.2,55.1,174,182.5,137.9,138,154,117.67,42.2,276.4,16.8,16.1,28.9,21,18/02/2022
Madhya Pradesh,32.9,23.4,27.9,71,100.7,93.8,95.6,88.4,40.2,55.6,174.4,182.9,138.2,138.4,154.1,118.17,42.3,279.2,17.1,16.3,28.9,21,19/02/2022
Madhya Pradesh,31,23.56,28.33,71.11,101.89,93.11,95.56,86.56,40.67,55,174.56,178.33,138,137.78,155.22,112,42.67,284.33,16.89,16.89,30.44,21.89,20/02/2022
Madhya Pradesh,31.64,23.45,27.91,70.82,101.09,93,94.91,87.18,40.18,55.64,172.73,178.09,135.91,137.55,154.55,114.29,42,279.27,16.73,16.64,28.64,20.45,21/02/2022
Madhya Pradesh,31.5,23.6,28.8,71.9,101.8,92.8,96.5,87.6,40.4,54.8,173.1,178.5,136.1,138.4,155.4,112.17,42.6,282.3,16.7,17.1,29.5,21.3,22/02/2022
Madhya Pradesh,32.27,23.82,28.36,71.18,101.36,93.18,95.36,88,40.18,55.64,172.64,178.09,135.91,137.55,154.55,114.29,42,279.27,16.73,16.36,28.45,20.18,23/02/2022
Madhya Pradesh,31.89,24.22,28.67,72,102,93.89,96.89,89.11,40.38,53.5,169.14,183.29,134,138.86,153.57,112.75,43.13,285.38,16.13,17.63,30.63,22.25,24/02/2022
Madhya Pradesh,31.2,24.2,28.5,71.4,101.7,93,95.5,87.6,40.2,54.8,172.8,179.4,136.5,138.4,154.3,112.17,42.1,280.6,16.9,16.33,28.11,19.89,25/02/2022
Madhya Pradesh,30.89,24.22,28.67,70.11,101.33,91.67,94.44,86.22,40,55.44,173,178,134.78,138.78,153.56,112.17,41.33,280.67,16.22,16.11,27.56,19.67,26/02/2022
Madhya Pradesh,31.2,24.2,28.5,71.4,101.7,93,95.5,87.6,40.2,54.8,173.1,179.8,136.9,139.3,154.7,113,42.1,280.6,16.9,17,29,20,27/02/2022
Madhya Pradesh,31.7,24.2,29,72,101.6,93,96.5,88,40.2,54.8,173.1,179.8,136.9,139.7,154.7,113,42.1,280.6,16.9,16.8,28.8,19.3,28/02/2022
Madhya Pradesh,31.33,24.67,28.78,71.56,100.78,90.89,93.89,87.11,40.22,55.33,172.33,177,136.78,138.89,155.22,110.8,42.11,283.67,16.56,17.44,29,20,01/03/2022
Madhya Pradesh,31.3,24.3,28.5,71.4,101.6,93,95.7,87.8,40.3,55,173.5,179.7,138.3,143.2,156.1,113.17,42.3,280.1,16.9,17.3,28.5,19.5,02/03/2022
Madhya Pradesh,31.2,24.3,28.6,71.3,101.5,92.9,95.6,87.7,40.3,55,173.5,179.7,138.3,145.2,156.1,113.17,42.3,280.1,16.9,17.3,28.5,19.5,03/03/2022
Madhya Pradesh,31.64,24.09,28.45,70.91,101.36,93.18,95.18,88.36,40.4,55.1,173.09,179.18,137.91,143.82,155.27,114.86,42.4,280.1,16.9,17.2,28.7,19.6,04/03/2022
Madhya Pradesh,31.25,25,29.5,71.5,102,93.13,97.5,90.25,40.43,55.43,171.13,179,136.63,143.88,156.25,109,42.29,276.29,17.57,16.88,28.5,19.5,05/03/2022
Madhya Pradesh,31.8,24.5,28.8,70.9,100.4,91.4,93.8,88.1,40.1,56.1,172.2,177.4,138.8,146.3,156.3,113.33,41.6,277.8,16.5,16.8,27.9,19.2,06/03/2022
Madhya Pradesh,31.9,24.6,29,71.8,102,93.4,96.1,88.8,40.3,54.9,174,181.4,140,149.2,156.7,113.5,42.3,280.1,16.9,17.8,28.3,19.4,07/03/2022
Madhya Pradesh,32.22,24.44,28.89,71.89,102,93.56,96.44,89.22,40.22,54.56,175.33,186.44,141.89,151.44,157.22,116.6,42.78,279,17.11,17.78,28.78,19.22,08/03/2022
Madhya Pradesh,31.82,24.45,28.55,70.36,101.45,92.91,95.09,88.91,40.09,55.55,174.36,179.64,140.18,150.64,157.73,115.14,41.73,276.91,16.82,16.91,26.73,18.09,09/03/2022
Madhya Pradesh,32.1,24.9,29,71.4,102.5,93.1,96,89,40.2,55.1,175,180.3,141,152.9,159.1,113.5,42.4,280.1,16.9,17.22,26.67,18.78,10/03/2022
Madhya Pradesh,31.9,24.8,28.9,71.3,102.3,93,95.8,88.8,40.2,55.1,175.9,181.4,141.6,154.1,159.9,114.33,42.4,280.1,16.9,17.5,27.5,18.7,11/03/2022
Madhya Pradesh,32.11,25.33,29.44,70.89,100.56,91.11,94.78,91.22,40.22,56.44,171.22,177.89,138.56,150.89,158.78,111.6,42.11,273,17.56,17,25.78,18,12/03/2022
Madhya Pradesh,32.5,25,28.13,71.88,102.13,94.88,96.38,89.38,40,54,176.75,185.5,142.25,154,158,117.8,43.13,282.38,16.38,17.63,27.5,18.88,13/03/2022
Madhya Pradesh,32.11,25.11,29,71,102.11,93,96,89.11,40.13,54.75,177.22,186,143.67,156.67,160.44,117.8,43.13,270.88,18,17.11,27,18.11,14/03/2022
Madhya Pradesh,31.9,25.2,29.3,70.9,102.1,92.7,95.7,88.6,40.1,55.2,175.7,181.4,141.9,154.5,159.9,114.5,42.4,279.6,16.9,16.7,26.7,18.3,15/03/2022
Madhya Pradesh,31.82,24.82,29,70.09,101.36,92.64,95,88.73,39.91,55.64,175,180.55,141,152.27,158.45,116.29,41.82,275.55,16.91,16.09,25.91,17.45,16/03/2022
Madhya Pradesh,32.75,25.25,29.88,71.38,100.63,90.38,95.25,89.13,40,55.13,177.63,185.25,145.13,159.5,161.38,117,42.88,280.75,17,17,26.75,18.63,17/03/2022
Madhya Pradesh,31.5,25.25,29.63,69.38,99.75,88.75,92.75,86.25,40,56.14,175.5,180.38,140.88,155.5,158.13,114.2,41.57,273.71,16.86,16.5,25.5,17.75,18/03/2022
Madhya Pradesh,32.22,24.56,27.67,70.33,101,94.33,95.33,89.44,39.78,54.67,176.78,185.78,142,153.56,156.56,120.67,42.33,276,16.67,15.89,25.44,17.67,19/03/2022
Madhya Pradesh,31.22,25,29.22,70,102,92.11,95.44,87.78,40,55.22,177,181.11,143.22,156,159.89,115.6,42.11,279.89,17.22,16.67,27,18,20/03/2022
Madhya Pradesh,31.5,25.1,29.2,70.5,101.8,92.5,95.4,88.5,40.1,55.1,176.5,182.8,142.6,156.1,159.8,116,42.4,278.4,17.1,16.7,25.8,18.2,21/03/2022
Madhya Pradesh,31.67,25,28.89,70.56,101.78,92.78,95.67,89,40.22,54.44,178.11,187.56,144.44,158.44,160.33,121.6,43,278.33,17.33,16.33,25.11,18.33,22/03/2022
Madhya Pradesh,31.38,25.38,29.63,70,101,89.63,93.63,87.25,40,55.13,176.63,178.13,143.88,157.13,161.13,116,42.13,282,16.88,16.88,26,19.13,23/03/2022
Madhya Pradesh,31.5,25,29.2,70.4,101.6,92.6,95.5,88.5,40.1,55,176.5,182.7,143.1,156.2,160.2,117.83,42.4,277.8,17.1,16.4,25.7,18.5,24/03/2022
Madhya Pradesh,31.6,25.2,29.3,70.9,101.6,93.3,96,88.9,40.2,55,177.1,183.3,143.5,156.9,160.2,117.83,42.4,277.8,17.2,16.5,24.6,19.1,25/03/2022
Madhya Pradesh,31.78,25.44,29.67,71,100.67,91.22,94.44,88.56,40.11,55.33,176.78,180.89,144.11,158,161.33,116.6,42.44,280.56,16.78,16.89,24.11,19.44,26/03/2022
Madhya Pradesh,31.11,24.89,29.22,69.44,100.89,91.44,94.67,87,40.11,55.22,176.78,183.33,141.78,155.11,158.33,118.83,41.33,278.67,16.56,16.33,24.33,18.44,27/03/2022
Madhya Pradesh,33.09,25.18,29.18,70.73,101.64,93.73,96,89.36,40.09,55.82,177.45,183.27,143.55,155.45,159.55,120.86,41.73,277.55,17.36,16.09,23.55,18.55,28/03/2022
Madhya Pradesh,32.45,25,29.09,70.91,101.73,93.64,96.55,88.64,40,55.55,177.73,182.55,144.36,155.91,160.18,121.57,41.73,276.36,17.18,16.45,23.18,19,29/03/2022
Madhya Pradesh,33.55,25.18,29.64,71.55,101.82,93.82,97.64,89.09,40,55.73,177.82,182.64,144.45,155.91,160.45,121.71,41.73,277.55,17.36,16.27,23.27,18.82,30/03/2022
Madhya Pradesh,32,25.3,29.3,71.6,102.2,93.5,96.9,88.4,40.1,54.8,177.5,183.1,145.1,157.1,161.2,119.5,42.2,279.2,17.2,17,23.8,19.3,31/03/2022
Madhya Pradesh,33.18,25.18,29.18,71.09,101.91,93.73,96.73,88.91,40,55.73,177.55,182.27,144.55,155.73,160.27,122.14,41.73,277.27,17.36,16.64,22.91,18.55,01/04/2022
Madhya Pradesh,33,25.5,29.6,71.2,101.6,94,98,91.2,40,56.1,175.3,183.2,143.3,155.5,160.2,118.5,41.8,272.3,18.1,16.7,23,18.9,02/04/2022
Madhya Pradesh,33.3,25,28.9,71.3,102,94,97.4,89.3,40.1,55.7,179.6,186.6,146.9,158.3,161,126.33,42.2,276,17.6,16.4,22.7,19.3,03/04/2022
Madhya Pradesh,32.56,24.89,29.11,69.22,100.22,92,96,86,39.78,57,176.22,179.89,141.89,152.89,157.33,121.33,40.56,277.78,16.78,16.56,22.89,17.44,04/04/2022
Madhya Pradesh,32.91,25.18,29.09,71.27,101,95.27,98.36,90,40.18,56.27,177.82,182.73,145.09,156.27,160.55,122.57,41.82,277.18,17.27,17.55,22.82,19,05/04/2022
Madhya Pradesh,33.5,25.1,28.8,71.5,101,94.4,97.9,89.5,40.2,55.9,179.6,186.8,146.9,158.3,161,126.33,42.2,276.2,17.5,16.4,21,20,06/04/2022
Madhya Pradesh,33.27,25.18,29.09,71.55,101.36,94.36,97.64,89.09,40.18,56.27,177.82,183,145.09,156.18,160.64,122.57,41.82,277.36,17.36,16.91,21.91,20,07/04/2022
Madhya Pradesh,33,25.27,29.18,70.91,101,93.91,97.27,88.36,40,56.18,178.09,183.18,147,156.27,162.27,122.57,41.64,277.09,17.45,16.91,21.73,20.09,08/04/2022
Madhya Pradesh,33,25.27,29.18,71,101,93.91,97.27,88.36,40,55.73,178,183.27,147,156.27,162.27,122.71,41.64,274.09,17.27,17,21.82,20,09/04/2022
Madhya Pradesh,32.7,24.7,29,70.1,100.2,92.6,96.4,87.3,40.2,56.8,178,183.7,143.8,155.4,159.7,122.71,40.8,276.9,16.8,16.5,22,18.8,10/04/2022
Madhya Pradesh,32.91,25.09,29.18,70.82,101,94,97.36,88.45,40.09,56.27,177.82,183,147.18,156,162.27,122.86,41.55,277.27,17.45,16.45,22,19.73,11/04/2022
Madhya Pradesh,32.91,25,29.18,70.91,100.82,93.82,97.27,88.45,40.09,56.36,178.45,183.09,146.82,156.45,162.55,123.14,41.36,277.18,17.45,16.36,22,19.64,12/04/2022
Madhya Pradesh,32.91,25.09,29.27,70.91,100.82,93.82,97.27,88.45,40.09,56.36,178.64,183.18,146.82,156.36,162.73,123.14,41.36,277.09,17.45,16.73,22.09,19.73,13/04/2022
Madhya Pradesh,31.7,25.3,29.4,71.5,101.1,93.7,97.2,87.9,40.2,55.4,178.8,183.4,147.7,157,163.7,120.17,41.8,278.8,17.3,17.4,22.7,20.5,14/04/2022
Madhya Pradesh,32.82,25.09,29.27,70.73,101,93.64,97.09,88.36,40,56.27,178.73,183.55,147.27,156.36,163,123.14,41.27,277.09,17.45,17,21.45,19.82,15/04/2022
Madhya Pradesh,33,25.09,29.27,70.64,101.18,93.82,97.18,88.36,39.91,56.36,178.64,183.18,147.09,156.36,162.91,123.14,41.27,277.18,17.45,17.36,20.91,19.91,16/04/2022
Madhya Pradesh,33.56,25.33,28.78,70.89,100.89,93.78,95.67,88.89,39.89,56.44,177.67,180.11,146.33,155.33,161.78,123,41.67,282.33,16.56,17.89,20.89,19.44,17/04/2022
Madhya Pradesh,32.91,25.18,29.18,70.64,101,93.91,97.18,88.45,39.91,56.36,178.73,183,147.09,156.55,162.91,123.14,41.27,277.18,17.45,16.82,20.91,20.45,18/04/2022
Madhya Pradesh,32.82,25.09,29.36,70.45,101,93.82,96.91,88.09,39.73,55.82,178.91,182.73,147.82,156.45,162.64,123.14,41,278.09,17.55,16.82,20.55,20.91,19/04/2022
Madhya Pradesh,32.8,25,29,70,100.7,93.5,96.5,88.3,39.3,55.2,180.4,186.7,149.9,158.2,163.1,127.17,41.6,277.3,17.9,16.4,20,21.3,20/04/2022
Madhya Pradesh,31.56,24.56,29.22,68.56,99,92.33,97.11,89.11,39.67,56.11,176.11,184,143.33,154.56,160.44,119.5,40.22,273.11,17.78,16.22,19.44,20,21/04/2022
Madhya Pradesh,31.4,25,29.4,70.7,100.7,93.4,96.4,87.5,39.7,54.3,178.9,183,149,157.4,164.2,120.17,41.6,281.1,17.4,17.2,21.3,21.8,22/04/2022
Madhya Pradesh,32.3,24.9,29.2,69.7,100.4,93.4,96.6,87.1,39.3,55.3,178.9,181.7,148.2,156.5,163.2,122.17,40.8,279.7,17.7,16.6,20.6,20.6,23/04/2022
Madhya Pradesh,32.64,24.82,29.27,69.73,100.64,93.64,96.64,88,39.55,55.45,178.82,183,148.27,156.82,163.36,123.29,41.09,278.91,17.64,16.55,20.18,20.73,24/04/2022
Madhya Pradesh,33.1,24.8,28.6,70.2,100.7,95.4,96.5,88.8,39.4,54.8,178,182.7,146.8,154.5,161.3,123.29,41.2,281.7,17.1,16.7,19.8,20.9,25/04/2022
Madhya Pradesh,32.91,24.73,29.09,69.64,100.55,93.09,96.64,88.09,39.55,55.45,179.27,183.09,148.64,157.27,163.91,123.29,41.09,279,17.64,16.18,19.45,21.27,26/04/2022
Madhya Pradesh,32.64,24.73,29,69.55,100.45,92.91,96.45,88.09,39.55,55.55,179,182.82,148.55,156.91,163.27,123.29,41.09,279.09,17.55,16.36,19.09,20.82,27/04/2022
Madhya Pradesh,32.64,24.82,28.82,69.45,100.45,92.64,96.27,87.91,39.64,55.36,179.09,183.09,148.73,157.09,163.36,123.57,41.45,279.82,17.45,16.45,18.73,20.73,28/04/2022
Madhya Pradesh,32.4,24.9,28.9,69,100.4,92.5,96.5,87.1,39.4,55.4,179.2,181.5,148.5,156.8,163,122.5,41.1,279.3,17.5,16.6,18.6,20.7,29/04/2022
Madhya Pradesh,32.82,24.73,28.82,69.45,100.45,92.64,96.27,87.91,39.55,55.36,179.09,183.09,148.64,157.09,163.36,123.57,41.36,278.82,17.45,16.45,18.36,21.18,30/04/2022
Madhya Pradesh,33.09,24.91,29,69.91,100.36,93,97,88.09,39.64,55.36,179,183.09,148.73,157.27,163.18,124.14,41.18,278.82,17.45,16.64,18.18,21.45,01/05/2022
Madhya Pradesh,33.09,24.91,29,69.91,100.36,93.09,97,88.18,39.64,55.36,179.18,183.27,149,157.82,163.27,124.14,41.18,278.18,17.45,17.09,18.09,22.36,02/05/2022
Madhya Pradesh,33.09,24.91,29.09,70.09,100.36,92.55,96,88,39.64,55.36,179.36,183.45,149,158.45,163.18,124.14,41,278.36,17.45,17.27,18.27,23.18,03/05/2022
Madhya Pradesh,33.09,25.09,28.91,70.09,100,91.27,95.09,87.73,39.64,55.36,179.36,183.45,150.27,158.64,163.91,124.14,41,278.82,17.45,17.55,18.45,23.55,04/05/2022
Madhya Pradesh,33.27,25.09,29.09,70.27,100.27,91.09,95.55,87.73,39.82,55.36,179.82,183.64,150.82,159.09,164.18,124.14,41,278.82,17.45,17.91,17.73,24.09,05/05/2022
Madhya Pradesh,33.3,25.2,29.3,69.9,100.3,91.2,96.1,88.6,39.9,56.2,180,181.8,152.3,160.6,165.6,124.17,41.4,282.2,17.4,18.4,18,24.5,06/05/2022
Madhya Pradesh,33.18,25.09,29.18,70.18,100.18,91.64,95.36,87.64,39.82,55.45,179.82,183.73,151,159.27,164.55,123.86,41,278.82,17.55,18.09,18,25.36,07/05/2022
Madhya Pradesh,32.7,25.1,29.4,69.7,99.8,91.3,95.7,89.6,39.8,55.8,177.9,184.8,149.9,159.1,165.4,119.83,41.3,273.8,18.3,17.9,17.5,25.1,08/05/2022
Madhya Pradesh,33.09,25.09,29.18,70.36,100.18,91.64,95.45,87.64,39.82,55.82,180.18,184.09,151.55,160,165.09,124.14,41,279.09,17.55,17.55,17.82,26.18,09/05/2022
Madhya Pradesh,33,25.22,29.22,69.67,99.78,91,95.56,86.89,39.56,56.22,181.44,185.78,154.11,161.11,165,127.4,41.11,280.22,17.89,18,17.56,26.11,10/05/2022
Madhya Pradesh,33.09,25.09,29.18,70.55,100.18,91.91,95.73,87.82,39.91,56.27,180.18,184,152.45,160.36,165.82,124.43,41,279.27,17.55,18,18.27,26.64,11/05/2022
Madhya Pradesh,33.09,25.18,29.09,70.55,100.09,92,95.82,87.73,39.91,56.27,180,183.91,152.64,160.55,165.91,124.14,41,278.91,17.64,18.55,18.55,27,12/05/2022
Madhya Pradesh,33.09,25.18,29.09,70.64,100.09,92.36,96.18,87.91,39.91,56.91,179.91,183.82,152.91,160.36,165.64,124.29,41,278.91,17.64,18.55,18.64,27.82,13/05/2022
Madhya Pradesh,33.09,25.45,29.27,70.45,100.55,93,96.36,88.45,40.09,56.73,179.09,183.91,153.55,161.45,166.73,124.43,41,277.09,17.64,18.64,18.55,28,14/05/2022
Madhya Pradesh,33.4,26,29,70.3,100,95,96.8,89.7,40,58.4,179.2,185.3,156.1,161.8,169,124.43,40.9,267.1,18,19,17.6,29.5,15/05/2022
Madhya Pradesh,32.5,24.7,28.8,68.9,98.7,90.9,94.7,86.8,40,57.5,178.6,183.8,150.9,160,164.9,124.29,40.2,276.9,17.2,17.9,18.6,28.5,16/05/2022
Madhya Pradesh,33,25.55,29.27,70.45,100.09,93.36,96.27,88.18,39.91,57.18,178.73,183.91,153.45,160.64,167.09,124.29,41.09,276.73,17.73,18.82,18.27,29.73,17/05/2022
Madhya Pradesh,33.1,25.5,29.6,70.4,99.7,93,96.4,88.4,39.8,57.1,179.8,186.2,155.8,161.9,167.7,128.17,41.6,276.9,18.1,18.7,17.9,30.6,18/05/2022
